Date,Time,Activity,Workout,Distance,Distance Unit,Duration,Course,Equipment Brand,Equipment Model,Equipment Serial,Weight,Weight Unit,Rest HR,Average HR,Max HR,Temperature,Temperature Unit,Quality,Effort,Notes
08/22/2013,12:00 PM,Run,Normal,13.00,miles,5425,,,,,,pound,,,,,F,,,"8 x strides"
08/23/2013,12:00 PM,Run,Race,7.00,miles,0,,,,,,pound,,,,,F,,,""
08/23/2013,12:00 PM,Run,Normal,9.20,miles,3720,,,,,,pound,,,,,F,,,""
08/24/2013,12:00 PM,Run,Threshold,16.00,miles,5785,,,,,,pound,,,,,F,,,"Good run around Pike Island and Minnehaha Falls with Dohm.  Great pace and felt good."
08/24/2013,12:00 PM,Run,Easy,5.00,miles,0,,,,,,pound,,,,,F,,,""
08/25/2013,12:00 PM,Run,Easy,12.00,miles,5200,,,,,,pound,,,,,F,,,"Feeling yesterday.  Went very slow and easy"
08/25/2013,12:00 PM,Run,Easy,4.00,miles,0,,,,,,pound,,,,,F,,,"So so hot."
08/26/2013,12:00 PM,Run,Normal,11.00,miles,4648,,,,,,pound,,,,,F,,,"8 x strides.  Already hot. This is going to be a rough week"
08/27/2013,12:00 PM,Run,Interval,12.00,miles,4680,,,,,,pound,,,,,F,,,"Jogged to complete each mile as recovery. Tried to beat the heat.  Suffered in the middle and still don't have the speed for a 200.  Pretty good workout considering everything.  Idiot lawn guy parked golf cart in lanes 1 through 3 so that may have slowed me down a little."
08/28/2013,12:00 PM,Run,Normal,13.00,miles,5340,,,,,,pound,,,,,F,,,""
08/29/2013,12:00 PM,Run,Normal,10.25,miles,4333,,,,,,pound,,,,,F,,,""
08/30/2013,12:00 PM,Run,Easy,6.00,miles,0,,,,,,pound,,,,,F,,,"Run with St Thomas team to meet vs Mac.  Guys ran okay.  Got the win."
08/31/2013,12:00 PM,Run,Normal,11.00,miles,4415,,,,,,pound,,,,,F,,,"8 x 100 strides"
09/01/2013,12:00 PM,Run,Tempo,11.75,miles,0,,,,,,pound,,,,,F,,,"Started with second group of St Thomas guys. Ran a 20 min tempo (5:32 average) then 2 sets of fartlek 2 hard 2 easy 1 hard 1 easy.  Great team effort.  Young guys pushing it."
09/02/2013,12:00 PM,Run,Race,15.00,miles,0,,,,,,pound,,,,,F,,,""
09/02/2013,12:00 PM,Run,Race,0.00,miles,0,,,,,,pound,,,,,F,,,""
09/03/2013,12:00 PM,Run,Normal,7.00,miles,2940,,,,,,pound,,,,,F,,,"Morning run along River Road.  First run from my new place."
09/03/2013,12:00 PM,Run,Normal,10.00,miles,4080,,,,,,pound,,,,,F,,,"Ran with St Thomas team through the U Campus.  8 x 100 strides and balance routine."
09/04/2013,12:00 PM,Run,Normal,8.00,miles,3420,,,,,,pound,,,,,F,,,""
09/04/2013,12:00 PM,Run,Hill,10.00,miles,3780,,,,,,pound,,,,,F,,,"5 x long hill sprints

4 x 3 min steady pace (6:00) into 2 min race pace (5:20)  

Good workout.  Most guys looked strong."
09/05/2013,12:00 PM,Run,Normal,12.00,miles,5100,,,,,,pound,,,,,F,,,""
09/05/2013,12:00 PM,Run,Normal,3.00,miles,1257,,,,,,pound,,,,,F,,,""
09/06/2013,12:00 PM,Run,Normal,12.00,miles,5005,,,,,,pound,,,,,F,,,""
09/06/2013,12:00 PM,Run,Normal,5.00,miles,0,,,,,,pound,,,,,F,,,""
09/07/2013,12:00 PM,Run,Normal,11.00,miles,0,,,,,,pound,,,,,F,,,"Ran before the meet and then with the team at the Crown College Meet."
09/08/2013,12:00 PM,Run,Race,19.00,miles,0,,,,,,pound,,,,,F,,,""
09/09/2013,12:00 PM,Run,Normal,6.00,miles,2520,,,,,,pound,,,,,F,,,""
09/09/2013,12:00 PM,Run,Normal,9.50,miles,3840,,,,,,pound,,,,,F,,,"6 x 100 strides"
09/10/2013,12:00 PM,Run,Normal,8.50,miles,3627,,,,,,pound,,,,,F,,,"Ran into Kampf and Greeno on Minnehaha Trail.  Ran with them"
09/10/2013,12:00 PM,Run,Normal,5.00,miles,2160,,,,,,pound,,,,,F,,,"Easy recovery with St Thomas guys."
09/11/2013,12:00 PM,Run,Normal,8.00,miles,3343,,,,,,pound,,,,,F,,,""
09/11/2013,12:00 PM,Run,Threshold,11.00,miles,4020,,,,,,pound,,,,,F,,,"Nokomis run with St Thomas.  Ran with Austin.  He was struggling at the end.  Good run for the team.  10.5 in 62:30"
09/12/2013,12:00 PM,Run,Normal,12.00,miles,5066,,,,,,pound,,,,,F,,,""
09/12/2013,12:00 PM,Run,Normal,5.00,miles,2086,,,,,,pound,,,,,F,,,""
09/13/2013,12:00 PM,Run,Normal,11.00,miles,4516,,,,,,pound,,,,,F,,,""
09/14/2013,12:00 PM,Run,Hill,14.00,miles,0,,,,,,pound,,,,,F,,,"10 x 400 hill sprints @ 72-73"
09/14/2013,12:00 PM,Run,Easy,4.00,miles,0,,,,,,pound,,,,,F,,,"Ran easy on recruiting trip to AppleJack Meet"
09/15/2013,12:00 PM,Run,Normal,11.00,miles,4440,,,,,,pound,,,,,F,,,""
09/16/2013,12:00 PM,Run,Easy,3.00,miles,0,,,,,,pound,,,,,F,,,"Easy run with Laura"
09/16/2013,12:00 PM,Run,Normal,10.00,miles,0,,,,,,pound,,,,,F,,,"U of M run with St Thomas guys & 6x100 strides"
09/17/2013,12:00 PM,Run,Normal,9.25,miles,3960,,,,,,pound,,,,,F,,,"Ran from Run N Fun with Luke down Summit"
09/17/2013,12:00 PM,Run,Hill,9.00,miles,3600,,,,,,pound,,,,,F,,,"10x400 @ 72-74 Last ones fast.  St Thomas guys looked very good.  They were rolling"
09/18/2013,12:00 PM,Run,Normal,11.00,miles,4740,,,,,,pound,,,,,F,,,""
09/18/2013,12:00 PM,Run,Normal,9.00,miles,3840,,,,,,pound,,,,,F,,,""
09/19/2013,12:00 PM,Run,Threshold,12.00,miles,0,,,,,,pound,,,,,F,,,"St Kate's Course

2 x 3 min race pace- 1 min easy-2min race-1min easy-1min race"
09/19/2013,12:00 PM,Run,Normal,5.00,miles,1980,,,,,,pound,,,,,F,,,"Night run with Brendan after work"
09/20/2013,12:00 PM,Run,Normal,7.25,miles,3000,,,,,,pound,,,,,F,,,""
09/21/2013,12:00 PM,Run,Race,12.00,miles,0,,,,,,pound,,,,,F,,,""
09/21/2013,12:00 PM,Run,Normal,5.50,miles,0,,,,,,pound,,,,,F,,,""
09/22/2013,12:00 PM,Run,Long,17.00,miles,7080,,,,,,pound,,,,,F,,,""
09/23/2013,12:00 PM,Run,Easy,6.00,miles,2580,,,,,,pound,,,,,F,,,""
09/23/2013,12:00 PM,Run,Normal,9.50,miles,3778,,,,,,pound,,,,,F,,,"6 x 100"
09/24/2013,12:00 PM,Run,Normal,5.00,miles,2036,,,,,,pound,,,,,F,,,""
09/24/2013,12:00 PM,Run,Threshold,11.00,miles,0,,,,,,pound,,,,,F,,,"6 x 3 minutes tempo into 2 min race pace"
09/25/2013,12:00 PM,Run,Normal,6.00,miles,2460,,,,,,pound,,,,,F,,,""
09/25/2013,12:00 PM,Run,Normal,6.00,miles,2532,,,,,,pound,,,,,F,,,""
09/26/2013,12:00 PM,Run,Normal,9.00,miles,3748,,,,,,pound,,,,,F,,,""
09/26/2013,12:00 PM,Run,Normal,5.50,miles,2082,,,,,,pound,,,,,F,,,""
09/27/2013,12:00 PM,Run,Normal,5.00,miles,2068,,,,,,pound,,,,,F,,,""
09/27/2013,12:00 PM,Run,Threshold,11.00,miles,4020,,,,,,pound,,,,,F,,,"Nokomis Run : 1:05"
09/28/2013,12:00 PM,Run,Race,10.00,miles,0,,,,,,pound,,,,,F,,,""
09/29/2013,12:00 PM,Run,Normal,10.00,miles,4106,,,,,,pound,,,,,F,,,"Sore and tired"
09/30/2013,12:00 PM,Run,Normal,3.00,miles,1260,,,,,,pound,,,,,F,,,""
09/30/2013,12:00 PM,Run,Normal,9.50,miles,3900,,,,,,pound,,,,,F,,,"Cathedral Run with St Thomas and 8x100 strides"
10/01/2013,12:00 PM,Run,Easy,4.50,miles,1980,,,,,,pound,,,,,F,,,""
10/01/2013,12:00 PM,Run,Threshold,10.50,miles,3960,,,,,,pound,,,,,F,,,"8 x 1000 Repeats with 2:15 rest : 3:15, 3:12, 3:08, 3:06, 3:04, 3:04, 3:01, 2:57"
10/02/2013,12:00 PM,Run,Easy,3.00,miles,0,,,,,,pound,,,,,F,,,""
10/02/2013,12:00 PM,Run,Normal,7.00,miles,3000,,,,,,pound,,,,,F,,,""
10/03/2013,12:00 PM,Run,Normal,8.00,miles,0,,,,,,pound,,,,,F,,,"Did Laura's workout with here.  5 x mile @ 6:30"
10/04/2013,12:00 PM,Run,Easy,9.00,miles,0,,,,,,pound,,,,,F,,,"Ran at Eau Claire with the St Thomas guys"
10/05/2013,12:00 PM,Run,Easy,5.00,miles,0,,,,,,pound,,,,,F,,,""
10/06/2013,12:00 PM,Run,Race,15.50,miles,0,,,,,,pound,,,,,F,,,"shakeout"
10/07/2013,12:00 PM,Run,Normal,4.00,miles,1620,,,,,,pound,,,,,F,,,""
10/07/2013,12:00 PM,Run,Easy,6.00,miles,0,,,,,,pound,,,,,F,,,""
10/08/2013,12:00 PM,Run,Normal,7.00,miles,2880,,,,,,pound,,,,,F,,,""
10/08/2013,12:00 PM,Run,Normal,10.00,miles,4289,,,,,,pound,,,,,F,,,""
10/09/2013,12:00 PM,Run,Normal,5.50,miles,2280,,,,,,pound,,,,,F,,,""
10/09/2013,12:00 PM,Run,Threshold,10.00,miles,3840,,,,,,pound,,,,,F,,,"Mile : 5:09
3 x mile up hill : 5:03, 5:01, 5:00
Mile : 4:52

Great workout with Jacob.  Coming along well"
10/10/2013,12:00 PM,Run,Normal,11.00,miles,4560,,,,,,pound,,,,,F,,,""
10/10/2013,12:00 PM,Run,Easy,2.00,miles,0,,,,,,pound,,,,,F,,,""
10/11/2013,12:00 PM,Run,Normal,12.00,miles,5007,,,,,,pound,,,,,F,,,""
10/11/2013,12:00 PM,Run,Normal,7.00,miles,2880,,,,,,pound,,,,,F,,,""
10/12/2013,12:00 PM,Run,Normal,12.00,miles,4800,,,,,,pound,,,,,F,,,"Pick up on the way back"
10/13/2013,12:00 PM,Run,Long,18.00,miles,7440,,,,,,pound,,,,,F,,,""
10/13/2013,12:00 PM,Run,Easy,2.50,miles,0,,,,,,pound,,,,,F,,,""
10/14/2013,12:00 PM,Run,Normal,6.00,miles,2460,,,,,,pound,,,,,F,,,""
10/14/2013,12:00 PM,Run,Normal,9.50,miles,3900,,,,,,pound,,,,,F,,,"8x100 strides"
10/15/2013,12:00 PM,Run,Normal,5.00,miles,2040,,,,,,pound,,,,,F,,,""
10/15/2013,12:00 PM,Run,Threshold,11.00,miles,3960,,,,,,pound,,,,,F,,,"3 x 2 mile : 10:40, 10:20, 10:10  with 5 minutes active recovery"
10/16/2013,12:00 PM,Run,Normal,8.00,miles,3240,,,,,,pound,,,,,F,,,"Ran with Luke to Nokomis.  Picked it up on the way back"
10/16/2013,12:00 PM,Run,Easy,6.00,miles,0,,,,,,pound,,,,,F,,,"Ran to St Kates to time St Thomas workout.  Ran 1000's"
10/17/2013,12:00 PM,Run,Normal,13.00,miles,5340,,,,,,pound,,,,,F,,,"3 Bridges with Luke"
10/18/2013,12:00 PM,Run,Normal,6.50,miles,0,,,,,,pound,,,,,F,,,"4 x 100 strides
"
10/18/2013,12:00 PM,Run,Easy,3.00,miles,0,,,,,,pound,,,,,F,,,""
10/19/2013,12:00 PM,Run,Race,11.00,miles,0,,,,,,pound,,,,,F,,,""
10/20/2013,12:00 PM,Run,Easy,3.00,miles,1320,,,,,,pound,,,,,F,,,"Jammed/Rolled ankle at the start of the race yesterday.  In a lot of pain today"
10/21/2013,12:00 PM,Run,Normal,12.50,miles,5100,,,,,,pound,,,,,F,,,"6 x 100 strides"
10/22/2013,12:00 PM,Run,Normal,4.00,miles,1620,,,,,,pound,,,,,F,,,""
10/22/2013,12:00 PM,Run,Threshold,11.00,miles,4020,,,,,,pound,,,,,F,,,"Mile : 5:13
4x mile (uphill) : 5:08, 4:57, 4:58, 4:58
Mile : 4:47"
10/23/2013,12:00 PM,Run,Normal,7.00,miles,2880,,,,,,pound,,,,,F,,,""
10/23/2013,12:00 PM,Run,Normal,12.00,miles,4980,,,,,,pound,,,,,F,,,"Ran on trail from Section 6AA meet.  Was feeling good until 8 miles then sharp shooting pain."
10/24/2013,12:00 PM,Run,Normal,6.00,miles,2567,,,,,,pound,,,,,F,,,"Had to turn back.  Ankle and foot are killing me.  May have over done it yesterday."
10/25/2013,12:00 PM,Run,Tempo,9.00,miles,3180,,,,,,pound,,,,,F,,,"6 mile Tempo : 33:18 (5:37, 5:41, 5:37, 5:31, 5:27, 5:30)  Good mroning tempo with Jacob.  Ran last 5k in 16:59"
10/25/2013,12:00 PM,Run,Easy,2.50,miles,0,,,,,,pound,,,,,F,,,"Warmed up with team before their workout"
10/26/2013,12:00 PM,Run,Normal,0.00,miles,0,,,,,,pound,,,,,F,,,""
10/27/2013,12:00 PM,Run,Aqua Jogging,0.00,miles,0,,,,,,pound,,,,,F,,,"Pool Run for 30 minutes"
10/28/2013,12:00 PM,Run,Normal,10.50,miles,4320,,,,,,pound,,,,,F,,,"8 x 100 strides"
10/29/2013,12:00 PM,Run,Normal,5.00,miles,2086,,,,,,pound,,,,,F,,,""
10/29/2013,12:00 PM,Run,Speed,9.00,miles,3480,,,,,,pound,,,,,F,,,"4 x minute @ 800
6 minute @ race pace
4 x minute @ 400 

1 minute recovery between each rep

(4.10 mile)"
10/30/2013,12:00 PM,Run,Easy,2.00,miles,0,,,,,,pound,,,,,F,,,""
10/30/2013,12:00 PM,Run,Aqua Jogging,0.00,miles,0,,,,,,pound,,,,,F,,,""
10/30/2013,12:00 PM,Run,Normal,8.00,miles,3386,,,,,,pound,,,,,F,,,""
10/31/2013,12:00 PM,Run,Normal,12.00,miles,5068,,,,,,pound,,,,,F,,,""
11/01/2013,12:00 PM,Run,Normal,10.00,miles,4146,,,,,,pound,,,,,F,,,""
11/01/2013,12:00 PM,Run,Easy,6.00,miles,2580,,,,,,pound,,,,,F,,,"Easy shakeout with  St Thomas guys"
11/01/2013,12:00 PM,Run,Aqua Jogging,0.00,miles,0,,,,,,pound,,,,,F,,,""
11/02/2013,12:00 PM,Run,Normal,4.00,miles,1642,,,,,,pound,,,,,F,,,""
11/02/2013,12:00 PM,Run,Easy,3.00,miles,0,,,,,,pound,,,,,F,,,"Warmed up with St Thomas at MIAC.  They finished 3rd"
11/03/2013,12:00 PM,Run,Race,11.50,miles,0,,,,,,pound,,,,,F,,,""
11/04/2013,12:00 PM,Run,Normal,12.00,miles,4860,,,,,,pound,,,,,F,,,""
11/05/2013,12:00 PM,Run,Normal,11.10,miles,4680,,,,,,pound,,,,,F,,,""
11/05/2013,12:00 PM,Run,Normal,7.20,miles,3060,,,,,,pound,,,,,F,,,""
11/05/2013,12:00 PM,Run,Aqua Jogging,0.00,miles,0,,,,,,pound,,,,,F,,,""
11/06/2013,12:00 PM,Run,Normal,6.00,miles,2460,,,,,,pound,,,,,F,,,""
11/06/2013,12:00 PM,Run,Speed,9.00,miles,3420,,,,,,pound,,,,,F,,,"12 x 400 @ 63-65"
11/07/2013,12:00 PM,Run,Normal,12.00,miles,5002,,,,,,pound,,,,,F,,,"Testing new TomTom watch.  It sucks pace was way off.  Ran a 12 mile loop that it calculated at 10.25 and my pace was 8:27.  Also walked for a minute and sprinted for a minute and apparently my walking pace is around 8:03 and my sprinting pace is around 8:34."
11/08/2013,12:00 PM,Run,Normal,12.00,miles,4825,,,,,,pound,,,,,F,,,""
11/08/2013,12:00 PM,Run,Normal,6.70,miles,0,,,,,,pound,,,,,F,,,"Watched the Tommies time trial :  CJ 15:49   Trapp 15:52  Tom 15:59  Adam 16:03"
11/09/2013,12:00 PM,Run,Tempo,11.00,miles,4200,,,,,,pound,,,,,F,,,"Nokomis ; 1:04.54  

Very windy not fun"
11/09/2013,12:00 PM,Run,Normal,6.00,miles,2531,,,,,,pound,,,,,F,,,""
11/10/2013,12:00 PM,Run,Long,18.00,miles,7530,,,,,,pound,,,,,F,,,""
11/11/2013,12:00 PM,Run,Normal,7.00,miles,2995,,,,,,pound,,,,,F,,,""
11/11/2013,12:00 PM,Run,Normal,7.00,miles,2820,,,,,,pound,,,,,F,,,"7 x sprints"
11/12/2013,12:00 PM,Run,Normal,7.00,miles,2858,,,,,,pound,,,,,F,,,"Ran on treadmill.  Not feeling the cold"
11/12/2013,12:00 PM,Run,Threshold,7.00,miles,2880,,,,,,pound,,,,,F,,,"5 x 250 strides
2 x 1000 (3:10, 3:04)"
11/13/2013,12:00 PM,Run,Normal,13.00,miles,5422,,,,,,pound,,,,,F,,,""
11/13/2013,12:00 PM,Run,Normal,6.00,miles,2542,,,,,,pound,,,,,F,,,""
11/14/2013,12:00 PM,Run,Normal,13.00,miles,5280,,,,,,pound,,,,,F,,,""
11/15/2013,12:00 PM,Run,Normal,12.00,miles,4994,,,,,,pound,,,,,F,,,""
11/15/2013,12:00 PM,Run,Normal,5.00,miles,0,,,,,,pound,,,,,F,,,""
11/16/2013,12:00 PM,Run,Normal,9.00,miles,3746,,,,,,pound,,,,,F,,,""
11/16/2013,12:00 PM,Run,Normal,4.00,miles,0,,,,,,pound,,,,,F,,,""
11/17/2013,12:00 PM,Run,Normal,8.00,miles,3420,,,,,,pound,,,,,F,,,""
11/18/2013,12:00 PM,Run,Normal,7.00,miles,2880,,,,,,pound,,,,,F,,,""
11/18/2013,12:00 PM,Run,Normal,13.00,miles,5400,,,,,,pound,,,,,F,,,""
11/19/2013,12:00 PM,Run,Normal,10.00,miles,4229,,,,,,pound,,,,,F,,,""
11/19/2013,12:00 PM,Run,Threshold,7.00,miles,2640,,,,,,pound,,,,,F,,,"3 x 2 min race pace
3 min steady between
4 x 30 seconds hard
1 minute recovery

Keaton looked sharp and ready.  Nationals time"
11/20/2013,12:00 PM,Run,Normal,9.00,miles,3772,,,,,,pound,,,,,F,,,""
11/20/2013,12:00 PM,Run,Normal,7.00,miles,3033,,,,,,pound,,,,,F,,,""
11/21/2013,12:00 PM,Run,Normal,10.00,miles,4211,,,,,,pound,,,,,F,,,""
11/22/2013,12:00 PM,Run,Normal,12.00,miles,4860,,,,,,pound,,,,,F,,,""
11/23/2013,12:00 PM,Run,Normal,6.00,miles,0,,,,,,pound,,,,,F,,,"Ran at the division 3 NCAA national championships with Keaton."
11/24/2013,12:00 PM,Run,Normal,3.00,miles,0,,,,,,pound,,,,,F,,,""
11/24/2013,12:00 PM,Run,Long,18.00,miles,7245,,,,,,pound,,,,,F,,,"Good run. Stepped in a hole off edge of road with two to go and rolled the same ankle. Worse this time. Hoping for the best"
11/25/2013,12:00 PM,Cross Training,Normal,0.00,miles,0,,,,,,pound,,,,,F,,,"Arm bike for 30 minutes"
11/25/2013,12:00 PM,Run,Aqua Jogging,0.00,miles,0,,,,,,pound,,,,,F,,,""
11/26/2013,12:00 PM,Cross Training,Normal,0.00,miles,0,,,,,,pound,,,,,F,,,"Arm Biked at Health Trac"
11/26/2013,12:00 PM,Cross Training,Normal,0.00,miles,0,,,,,,pound,,,,,F,,,"Arm biked for 30"
11/26/2013,12:00 PM,Run,Aqua Jogging,0.00,miles,0,,,,,,pound,,,,,F,,,""
11/27/2013,12:00 PM,Cross Training,Normal,0.00,miles,0,,,,,,pound,,,,,F,,,"Arm Biked, Rowing, Eliptical"
11/27/2013,12:00 PM,Run,Aqua Jogging,0.00,miles,0,,,,,,pound,,,,,F,,,""
11/27/2013,12:00 PM,Run,Normal,2.00,miles,0,,,,,,pound,,,,,F,,,""
11/28/2013,12:00 PM,Run,Race,13.00,miles,0,,,,,,pound,,,,,F,,,""
11/28/2013,12:00 PM,Run,Race,0.00,miles,0,,,,,,pound,,,,,F,,,""
11/30/2013,12:00 PM,Run,Easy,4.00,miles,1860,,,,,,pound,,,,,F,,,""
11/30/2013,12:00 PM,Run,Normal,10.00,miles,4320,,,,,,pound,,,,,F,,,""
12/01/2013,12:00 PM,Run,Normal,12.00,miles,5011,,,,,,pound,,,,,F,,,""
12/01/2013,12:00 PM,Run,Normal,4.00,miles,1675,,,,,,pound,,,,,F,,,""
12/02/2013,12:00 PM,Run,Normal,11.00,miles,4680,,,,,,pound,,,,,F,,,""
12/02/2013,12:00 PM,Run,Normal,4.00,miles,1651,,,,,,pound,,,,,F,,,""
12/03/2013,12:00 PM,Run,Normal,5.00,miles,2000,,,,,,pound,,,,,F,,,"Ran before 11 hour bus ride"
12/04/2013,12:00 PM,Run,Hill,10.00,miles,3999,,,,,,pound,,,,,F,,,"1 mile warm-up
2 mile : 4% to 9% grade
3 miles at 6:45
2 mile : 2% to 7% grade
2 mile ending at 5:30"
12/04/2013,12:00 PM,Run,Normal,7.00,miles,0,,,,,,pound,,,,,F,,,""
12/05/2013,12:00 PM,Run,Easy,5.00,miles,2220,,,,,,pound,,,,,F,,,"Cold and windy"
12/05/2013,12:00 PM,Run,Normal,5.00,miles,2095,,,,,,pound,,,,,F,,,""
12/06/2013,12:00 PM,Run,Tempo,7.00,miles,2586,,,,,,pound,,,,,F,,,"2 x 10 min AT (5:30 and work down) with half mile recovery job between"
12/06/2013,12:00 PM,Run,Normal,5.00,miles,2040,,,,,,pound,,,,,F,,,""
12/07/2013,12:00 PM,Run,Normal,10.00,miles,4260,,,,,,pound,,,,,F,,,"Was -9 feels like -25.  Ran with Luke before work.  Badass or Dumbass?"
12/07/2013,12:00 PM,Run,Normal,4.00,miles,1620,,,,,,pound,,,,,F,,,""
12/08/2013,12:00 PM,Run,Normal,6.00,miles,2700,,,,,,pound,,,,,F,,,"Ran outside.  Snowy and poor footing"
12/08/2013,12:00 PM,Run,Normal,9.00,miles,3556,,,,,,pound,,,,,F,,,"Ran on the treadmill at St Thomas"
12/09/2013,12:00 PM,Run,Normal,10.00,miles,4031,,,,,,pound,,,,,F,,,""
12/09/2013,12:00 PM,Run,Normal,3.00,miles,1200,,,,,,pound,,,,,F,,,""
12/10/2013,12:00 PM,Run,Normal,5.00,miles,2040,,,,,,pound,,,,,F,,,""
12/10/2013,12:00 PM,Run,Normal,8.00,miles,3232,,,,,,pound,,,,,F,,,""
12/11/2013,12:00 PM,Run,Fartlek,7.00,miles,2617,,,,,,pound,,,,,F,,,"4 x 2min @ 5 min pace with 1 min recovery jog

(2 mile in 10:58)"
12/11/2013,12:00 PM,Run,Normal,5.00,miles,2040,,,,,,pound,,,,,F,,,"Very cold out 0 and windchill"
12/12/2013,12:00 PM,Run,Normal,10.00,miles,4197,,,,,,pound,,,,,F,,,""
12/13/2013,12:00 PM,Run,Normal,3.00,miles,0,,,,,,pound,,,,,F,,,"Ran at nationals course in Bend, OR.  Very tough course.  An ankle breaker.  4500 feet elevation"
12/14/2013,12:00 PM,Run,Race,12.00,miles,0,,,,,,pound,,,,,F,,,""
12/28/2013,12:00 PM,Run,Easy,4.00,miles,1980,,,,,,pound,,,,,F,,,""
12/31/2013,12:00 PM,Run,Easy,3.00,miles,1320,,,,,,pound,,,,,F,,,""
01/03/2014,10:00 AM,Run,Easy,4.00,miles,0,,,,,,pound,,,,,F,,,"Very cold. Went super slow. But no ankle pain"
01/04/2014,10:00 AM,Run,Easy,5.00,miles,0,,,,,,pound,,,,,F,,,""
01/06/2014,10:00 AM,Run,Normal,4.00,miles,1670,,,,,,pound,,,,,F,,,""
01/07/2014,2:00 PM,Run,Normal,7.00,miles,3000,,,,,,pound,,,,,F,,,""
01/08/2014,2:00 PM,Run,Normal,8.50,miles,3420,,,,,,pound,,,,,F,,,""
01/09/2014,10:00 AM,Run,Normal,8.00,miles,3480,,,,,,pound,,,,,F,,,""
01/10/2014,2:00 PM,Run,Normal,5.00,miles,0,,,,,,pound,,,,,F,,,""
01/11/2014,2:00 PM,Run,Normal,4.00,miles,0,,,,,,pound,,,,,F,,,""
01/12/2014,10:00 AM,Run,Normal,8.50,miles,3660,,,,,,pound,,,,,F,,,""
01/13/2014,2:00 PM,Run,Hill,7.00,miles,2880,,,,,,pound,,,,,F,,,"6 x franklin hill @ 58-60 (3:15 round trip)

Good to get a workout in but man I am out of shape. Was feeling it and dragging."
01/14/2014,10:00 AM,Run,Normal,3.00,miles,1189,,,,,,pound,,,,,F,,,""
01/14/2014,2:00 PM,Run,Normal,9.50,miles,4260,,,,,,pound,,,,,F,,,"Thick snow. Very slow moving"
01/15/2014,10:00 AM,Run,Normal,3.00,miles,1249,,,,,,pound,,,,,F,,,""
01/15/2014,2:00 PM,Run,Tempo,9.50,miles,4080,,,,,,pound,,,,,F,,,"2 x 12 min with 3 minute rest (2.20 on way out, 2.35 on way back) Very bad footing"
01/16/2014,10:00 AM,Run,Normal,9.00,miles,3960,,,,,,pound,,,,,F,,,""
01/17/2014,6:00 PM,Run,Normal,4.00,miles,1507,,,,,,pound,,,,,F,,,"Treadmill at St Thomas"
01/18/2014,10:00 AM,Run,Normal,7.00,miles,3000,,,,,,pound,,,,,F,,,""
01/19/2014,10:00 AM,Run,Normal,6.00,miles,2460,,,,,,pound,,,,,F,,,""
01/20/2014,10:00 AM,Run,Normal,4.00,miles,1578,,,,,,pound,,,,,F,,,""
01/20/2014,2:00 PM,Run,Normal,8.00,miles,3180,,,,,,pound,,,,,F,,,"7 x franklin bridge hills 

Much better than last week."
01/21/2014,10:00 AM,Run,Normal,3.00,miles,1241,,,,,,pound,,,,,F,,,""
01/21/2014,2:00 PM,Run,Normal,9.00,miles,3840,,,,,,pound,,,,,F,,,"5 strides"
01/22/2014,10:00 AM,Run,Normal,5.00,miles,2004,,,,,,pound,,,,,F,,,""
01/22/2014,2:00 PM,Run,Normal,10.00,miles,3780,,,,,,pound,,,,,F,,,"Tempo on River Rd (9.5 miles in 59:50)

Very tough, windy and poor footing. So tired"
01/23/2014,10:00 AM,Run,Normal,6.00,miles,2640,,,,,,pound,,,,,F,,,"Ran outside. -18. Not the most fun"
01/24/2014,2:00 PM,Run,Normal,11.00,miles,0,,,,,,pound,,,,,F,,,"Ran around Lake Calhoun before St Thomas home meet. Great weather."
01/25/2014,10:00 AM,Run,Normal,8.00,miles,3120,,,,,,pound,,,,,F,,,"Ran on treadmill at St Thomas. Ran two sub 5:30 miles in there. Getting back into it."
01/26/2014,10:00 AM,Run,Normal,8.00,miles,3600,,,,,,pound,,,,,F,,,"Lots of snow on the trail. Just ploding along"
01/27/2014,10:00 AM,Run,Normal,6.00,miles,2452,,,,,,pound,,,,,F,,,"Treadmill before work"
01/27/2014,8:00 PM,Run,Normal,4.00,miles,0,,,,,,pound,,,,,F,,,"Treadmill"
01/28/2014,10:00 AM,Run,Normal,6.00,miles,2392,,,,,,pound,,,,,F,,,""
01/28/2014,2:00 PM,Run,Threshold,10.00,miles,0,,,,,,pound,,,,,F,,,"6x1000: 3:05, 3:03, 2:59, 2:58, 2:53, 2:53
3 x 400 @ 46

"
01/29/2014,10:00 AM,Run,Normal,4.00,miles,1659,,,,,,pound,,,,,F,,,""
01/29/2014,2:00 PM,Run,Normal,11.00,miles,4800,,,,,,pound,,,,,F,,,""
01/30/2014,2:00 PM,Run,Normal,6.00,miles,2476,,,,,,pound,,,,,F,,,""
01/31/2014,2:00 PM,Run,Normal,13.00,miles,5700,,,,,,pound,,,,,F,,,"Ran on Greenway and around Cedar Lake. Trails were crap."
02/01/2014,10:00 AM,Run,Normal,8.00,miles,3458,,,,,,pound,,,,,F,,,""
02/01/2014,6:00 PM,Run,Normal,7.00,miles,2684,,,,,,pound,,,,,F,,,""
02/02/2014,10:00 AM,Run,Normal,7.00,miles,3000,,,,,,pound,,,,,F,,,"Ran along Hopkins Regional Trail"
